domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,g,C2=1,E=0,p(C2=1|E=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  low Y. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable X? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,454
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  low Y, unstable X. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is weak D? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,455
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  low Y, strong D. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is stable X? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,456
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  strong D, unstable X. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high Y? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,457
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  strong D, stable X. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high Y? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,458
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  unstable X, weak D. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high Y? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,459
dyx_economics,D,1,m,weak,,X,1,m,stable,,Y,1,p,high,,mmp,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:weak D causes high Y. Also, stable X causes high Y. Now suppose you observe the following:  weak D, stable X. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high Y? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,460
xyz_psychology,X,1,p,high,,Y,1,p,high,,Z,1,p,slow,,ppp,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high X causes slow Z. Also, high Y causes slow Z. Now suppose you observe the following:  slow Z, high Y. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high X? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,481
xyz_psychology,X,1,p,high,,Y,1,p,high,,Z,1,p,slow,,ppp,a,C2=1,"E=1, C1=1","p(C2=1|E=1, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high X causes slow Z. Also, high Y causes slow Z. Now suppose you observe the following:  slow Z, high X. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high Y? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,482
xyz_psychology,X,1,p,high,,Y,1,p,high,,Z,1,p,slow,,ppp,b,C1=1,E=1,p(C1=1|E=1),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:high X causes slow Z. Also, high Y causes slow Z. Now suppose you observe the following:  slow Z. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is high X? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,483
