domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex, ven drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is bre flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,555
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex, zin flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,556
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: zin flarnox, ven drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is mol quorvex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,557
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: zin flarnox, clo drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is mol quorvex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,558
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: ven drimbex, bre flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is mol quorvex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,559
zorpentix,flarnox,1,p,bre,,drimbex,1,m,clo,,quorvex,1,m,mol,.,pmm,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"bre flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: bre flarnox, clo drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is mol quorvex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,560
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex, clo drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,581
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,a,C2=1,"E=1, C1=1","p(C2=1|E=1, C1=1)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex, zin flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,582
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,b,C1=1,E=1,p(C1=1|E=1),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,583
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,b,C2=1,E=1,p(C2=1|E=1),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,584
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,c,C1=1,"E=1, C2=0","p(C1=1|E=1, C2=0)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex, ven drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,585
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,c,C2=1,"E=1, C1=0","p(C2=1|E=1, C1=0)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: mol quorvex, bre flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,586
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,d,C1=1,C2=1,p(C1=1|C2=1),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: clo drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,587
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,d,C2=1,C1=1,p(C2=1|C1=1),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: zin flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,588
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,e,C1=1,C2=0,p(C1=1|C2=0),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: ven drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,589
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,e,C2=1,C1=0,p(C2=1|C1=0),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: bre flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,590
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,f,C1=1,"E=0, C2=1","p(C1=1|E=0, C2=1)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex, clo drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,591
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex, zin flarnox. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,592
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,g,C1=1,E=0,p(C1=1|E=0),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,593
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,g,C2=1,E=0,p(C2=1|E=0),collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is clo drimbex? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,594
zorpentix,flarnox,1,m,zin,,drimbex,1,p,clo,,quorvex,1,m,mol,.,mpm,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"zin flarnox causes mol quorvex. Also, clo drimbex causes mol quorvex. Now suppose you observe the following: sti quorvex, ven drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is zin flarnox? 0 means definitely not likely and 100 means definitely likely. Please provide only a numeric response and no additional information.",single_numeric_response,595
