id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
110,mpm,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
449,mmp,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
329,ppp,sociology,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,109.0,,50.0,Conditional Independence,e
430,mpm,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
289,mmp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,141.0,,35.0,Conditional Independence,e
429,mpm,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,141.0,,60.0,Conditional Independence,e
270,mpm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,56.0,,60.0,Conditional Independence,e
269,mpm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
450,mmp,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
449,mmp,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
429,mpm,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
390,pmm,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
430,mpm,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
450,mmp,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,1.0,,15.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,1.0,,0.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,28.0,,30.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,28.0,,35.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,108.0,,55.0,Conditional Independence,e
109,mpm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
110,mpm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,108.0,,50.0,Conditional Independence,e
130,mmp,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,56.0,,55.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,101.0,,50.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,138.0,,15.0,Conditional Independence,e
229,pmm,weather,V,p(X=1|Y=0),humans,numeric-only,collider,138.0,,50.0,Conditional Independence,e
449,mmp,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Conditional Independence,e
330,ppp,sociology,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
69,pmm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
70,pmm,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
169,ppp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
130,mmp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
329,ppp,sociology,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
390,pmm,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,1.0,,0.0,Conditional Independence,e
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,21.0,,50.0,Conditional Independence,e
390,pmm,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,1.0,,15.0,Conditional Independence,e
170,ppp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,97.0,,50.0,Conditional Independence,e
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,21.0,,40.0,Conditional Independence,e
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,84.0,,30.0,Conditional Independence,e
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,84.0,,20.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,21.0,,50.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,21.0,,40.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,46.0,,50.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,84.0,,30.0,Conditional Independence,e
130,mmp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,84.0,,20.0,Conditional Independence,e
170,ppp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,138.0,,50.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,138.0,,15.0,Conditional Independence,e
290,mmp,weather,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,56.0,,55.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,56.0,,60.0,Conditional Independence,e
129,mmp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,46.0,,50.0,Conditional Independence,e
230,pmm,weather,V,p(Y=1|X=0),humans,numeric-only,collider,101.0,,50.0,Conditional Independence,e
270,mpm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
9,ppp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,0.0,,50.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,13.0,,25.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,13.0,,50.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,40.0,,30.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,40.0,,25.0,Conditional Independence,e
130,mmp,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,137.0,,45.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,38.0,,35.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,112.0,,50.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,119.0,,0.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,133.0,,50.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,13.0,,25.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,137.0,,40.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,107.0,,40.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,13.0,,50.0,Conditional Independence,e
69,pmm,economy,V,p(X=1|Y=0),humans,numeric-only,collider,119.0,,40.0,Conditional Independence,e
330,ppp,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
329,ppp,sociology,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
129,mmp,economy,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
429,mpm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,99.0,,50.0,Conditional Independence,e
430,mpm,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,71.0,,50.0,Conditional Independence,e
9,ppp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
10,ppp,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
450,mmp,sociology,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,121.0,,60.0,Conditional Independence,e
430,mpm,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,99.0,,50.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,10.0,,55.0,Conditional Independence,e
269,mpm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,10.0,,60.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,29.0,,50.0,Conditional Independence,e
390,pmm,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
389,pmm,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
289,mmp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
290,mmp,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,40.0,,30.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,40.0,,25.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,112.0,,50.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,107.0,,55.0,Conditional Independence,e
230,pmm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,70.0,Conditional Independence,e
329,ppp,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,75.0,Conditional Independence,e
70,pmm,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
69,pmm,economy,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
10,ppp,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
9,ppp,economy,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,121.0,,60.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,74.0,,45.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,121.0,,35.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,88.0,,25.0,Conditional Independence,e
269,mpm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,74.0,,70.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,88.0,,70.0,Conditional Independence,e
229,pmm,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
270,mpm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
330,ppp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,38.0,,15.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,39.0,,50.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,119.0,,40.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,119.0,,0.0,Conditional Independence,e
9,ppp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,0.0,,55.0,Conditional Independence,e
70,pmm,economy,V,p(Y=1|X=0),humans,numeric-only,collider,133.0,,50.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,63.0,,40.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,63.0,,50.0,Conditional Independence,e
450,mmp,sociology,V,p(Y=1|X=0),humans,numeric-only,collider,39.0,,50.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,137.0,,45.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,137.0,,40.0,Conditional Independence,e
169,ppp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
170,ppp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,107.0,,40.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,107.0,,55.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,63.0,,40.0,Conditional Independence,e
449,mmp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,63.0,,50.0,Conditional Independence,e
430,mpm,sociology,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
269,mpm,weather,V,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
449,mmp,sociology,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,72.0,,10.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,74.0,,70.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,57.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,3.0,,15.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,3.0,,5.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,57.0,,100.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,33.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,57.0,,100.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,33.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,57.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,72.0,,10.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,72.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,72.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,77.0,,30.0,Conditional Independence,e
429,mpm,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,71.0,,50.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,132.0,,30.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,38.0,,35.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,38.0,,15.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,3.0,,5.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,3.0,,15.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,132.0,,50.0,Conditional Independence,e
289,mmp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,88.0,,70.0,Conditional Independence,e
289,mmp,weather,V,p(X=1|Y=0),humans,numeric-only,collider,77.0,,5.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,77.0,,5.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,74.0,,45.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,10.0,,60.0,Conditional Independence,e
10,ppp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
10,ppp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,0.0,,55.0,Conditional Independence,e
230,pmm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
229,pmm,weather,V,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
10,ppp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,0.0,,50.0,Conditional Independence,e
10,ppp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,25.0,,50.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,29.0,,50.0,Conditional Independence,e
290,mmp,weather,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
9,ppp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,58.0,,50.0,Conditional Independence,e
9,ppp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,25.0,,50.0,Conditional Independence,e
9,ppp,economy,V,p(X=1|Y=0),humans,numeric-only,collider,69.0,,50.0,Conditional Independence,e
10,ppp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,58.0,,50.0,Conditional Independence,e
10,ppp,economy,V,p(Y=1|X=0),humans,numeric-only,collider,69.0,,50.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,88.0,,25.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,132.0,,50.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,132.0,,30.0,Conditional Independence,e
290,mmp,weather,V,p(Y=1|X=0),humans,numeric-only,collider,77.0,,30.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,10.0,,55.0,Conditional Independence,e
430,mpm,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
329,ppp,sociology,V,p(X=1|Y=0),humans,numeric-only,collider,121.0,,35.0,Conditional Independence,e
429,mpm,sociology,V,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
9,ppp,economy,V,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Conditional Independence,e
