id,cntbl_cond,domain,task,subject,prompt_category,graph,temperature,response,reasoning_type,label,X,X_values,X_cntbl,X_sense,Y,Y_values,Y_cntbl,Y_sense,Z,Z_values,Z_cntbl,Z_sense,query_node,observation
390,pmm,sociology,V,humans,single_numeric_response,collider,,35.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,X=0
110,mpm,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,X=0
109,mpm,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,75.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,Y=0
390,pmm,sociology,V,humans,single_numeric_response,collider,,30.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,X=0
450,mmp,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
70,pmm,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,X=0
69,pmm,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
169,ppp,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Y=0
289,mmp,weather,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,Y=0
110,mpm,economy,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,X=0
449,mmp,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Y=0
329,ppp,sociology,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,X=1,Y=0
170,ppp,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,X=0
430,mpm,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Y=1,X=0
289,mmp,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,35.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
429,mpm,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,60.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
270,mpm,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,X=0
229,pmm,weather,V,humans,single_numeric_response,collider,,60.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
269,mpm,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,Y=0
450,mmp,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
449,mmp,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Y=0
429,mpm,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,X=1,Y=0
230,pmm,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
229,pmm,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
390,pmm,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,X=0
389,pmm,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
170,ppp,weather,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,X=0
169,ppp,weather,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Y=0
430,mpm,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Y=1,X=0
450,mmp,sociology,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,15.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,0.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,30.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,35.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,55.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
109,mpm,economy,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,Y=0
110,mpm,economy,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,X=0
169,ppp,weather,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Y=0
389,pmm,sociology,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Y=0
130,mmp,economy,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
229,pmm,weather,V,humans,single_numeric_response,collider,,55.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
229,pmm,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
229,pmm,weather,V,humans,single_numeric_response,collider,,15.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
229,pmm,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Y=0
449,mmp,sociology,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,75.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Y=0
330,ppp,sociology,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,X=0
69,pmm,economy,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
70,pmm,economy,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,X=0
129,mmp,economy,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
130,mmp,economy,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
129,mmp,economy,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
169,ppp,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Y=0
130,mmp,economy,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
330,ppp,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,X=0
329,ppp,sociology,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,X=1,Y=0
390,pmm,sociology,V,humans,single_numeric_response,collider,,0.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,X=0
129,mmp,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
390,pmm,sociology,V,humans,single_numeric_response,collider,,15.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,X=0
170,ppp,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,X=0
129,mmp,economy,V,humans,single_numeric_response,collider,,40.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
129,mmp,economy,V,humans,single_numeric_response,collider,,30.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
129,mmp,economy,V,humans,single_numeric_response,collider,,20.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
130,mmp,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
130,mmp,economy,V,humans,single_numeric_response,collider,,40.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
130,mmp,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
130,mmp,economy,V,humans,single_numeric_response,collider,,30.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
130,mmp,economy,V,humans,single_numeric_response,collider,,20.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
170,ppp,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,X=0
170,ppp,weather,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,X=0
230,pmm,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
230,pmm,weather,V,humans,single_numeric_response,collider,,15.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
290,mmp,weather,V,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,X=0
230,pmm,weather,V,humans,single_numeric_response,collider,,55.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
230,pmm,weather,V,humans,single_numeric_response,collider,,60.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
129,mmp,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
230,pmm,weather,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,X=0
270,mpm,weather,V,claude-3-opus,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,X=0
9,ppp,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,25.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,30.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,25.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
130,mmp,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,X=0
450,mmp,sociology,V,humans,single_numeric_response,collider,,45.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
330,ppp,sociology,V,humans,single_numeric_response,collider,,35.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,X=0
69,pmm,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,0.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
69,pmm,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
70,pmm,economy,V,humans,single_numeric_response,collider,,25.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,X=0
450,mmp,sociology,V,humans,single_numeric_response,collider,,40.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
450,mmp,sociology,V,humans,single_numeric_response,collider,,40.0,Conditional Independence,e,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,X=0
70,pmm,economy,V,humans,single_numeric_response,collider,,50.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,X=0
69,pmm,economy,V,humans,single_numeric_response,collider,,40.0,Conditional Independence,e,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Y=0
330,ppp,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,X=0
329,ppp,sociology,V,gpt-4o,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,X=1,Y=0
129,mmp,economy,V,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Conditional Independence,e,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Y=0
