id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating
125,mmp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,46.0,,95.0
125,mmp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,84.0,,30.0
125,mmp,economy,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,84.0,,35.0
126,mmp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,21.0,,100.0
126,mmp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,21.0,,0.0
126,mmp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,46.0,,95.0
126,mmp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,84.0,,30.0
126,mmp,economy,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,84.0,,35.0
127,mmp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,21.0,,10.0
127,mmp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,21.0,,15.0
127,mmp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,46.0,,50.0
127,mmp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,84.0,,65.0
127,mmp,economy,d,p(X=1|Y=1),humans,numeric-only,collider,84.0,,70.0
128,mmp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,21.0,,10.0
128,mmp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,21.0,,15.0
128,mmp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,46.0,,50.0
128,mmp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,84.0,,65.0
128,mmp,economy,d,p(Y=1|X=1),humans,numeric-only,collider,84.0,,70.0
129,mmp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,21.0,,50.0
129,mmp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,21.0,,40.0
129,mmp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,46.0,,50.0
129,mmp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,84.0,,30.0
129,mmp,economy,e,p(X=1|Y=0),humans,numeric-only,collider,84.0,,20.0
130,mmp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,21.0,,50.0
130,mmp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,21.0,,40.0
130,mmp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,46.0,,50.0
130,mmp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,84.0,,30.0
130,mmp,economy,e,p(Y=1|X=0),humans,numeric-only,collider,84.0,,20.0
131,mmp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,21.0,,25.0
131,mmp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,21.0,,35.0
131,mmp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,46.0,,5.0
131,mmp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,84.0,,5.0
131,mmp,economy,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,84.0,,35.0
132,mmp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,21.0,,25.0
132,mmp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,21.0,,35.0
132,mmp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,46.0,,5.0
132,mmp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,84.0,,5.0
132,mmp,economy,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,84.0,,35.0
133,mmp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,21.0,,50.0
133,mmp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,46.0,,20.0
133,mmp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,46.0,,25.0
133,mmp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,84.0,,35.0
133,mmp,economy,g,p(X=1|Z=0),humans,numeric-only,collider,84.0,,30.0
134,mmp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,21.0,,50.0
134,mmp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,20.0
134,mmp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,25.0
134,mmp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,35.0
134,mmp,economy,g,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,30.0
135,mmp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,21.0,,50.0
135,mmp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,46.0,,5.0
135,mmp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,84.0,,50.0
135,mmp,economy,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,84.0,,35.0
136,mmp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,21.0,,50.0
136,mmp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,46.0,,5.0
136,mmp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,84.0,,50.0
136,mmp,economy,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,84.0,,35.0
137,mmp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,21.0,,50.0
137,mmp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,46.0,,5.0
137,mmp,economy,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,84.0,,35.0
138,mmp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,21.0,,70.0
138,mmp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,21.0,,95.0
138,mmp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,46.0,,75.0
138,mmp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,84.0,,35.0
138,mmp,economy,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,84.0,,30.0
139,mmp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,21.0,,70.0
139,mmp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,21.0,,95.0
139,mmp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,46.0,,75.0
139,mmp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,84.0,,35.0
139,mmp,economy,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,84.0,,30.0
140,mmp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,21.0,,100.0
140,mmp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,46.0,,95.0
140,mmp,economy,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,84.0,,100.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,4.0,,90.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,4.0,,70.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,22.0,,85.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,22.0,,90.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,45.0,,75.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,45.0,,65.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,97.0,,50.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,109.0,,65.0
161,ppp,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,109.0,,50.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,4.0,,90.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,4.0,,70.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,22.0,,85.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,22.0,,90.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,45.0,,75.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,45.0,,65.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,97.0,,50.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,109.0,,65.0
162,ppp,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,109.0,,50.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,4.0,,50.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,4.0,,65.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,22.0,,70.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,45.0,,50.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,45.0,,45.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,97.0,,65.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,97.0,,35.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,109.0,,85.0
163,ppp,weather,b,p(X=1|Z=1),humans,numeric-only,collider,109.0,,75.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,4.0,,50.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,4.0,,65.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,22.0,,70.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,45.0,,50.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,45.0,,45.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,97.0,,65.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,97.0,,35.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,109.0,,85.0
164,ppp,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,109.0,,75.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,4.0,,85.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,4.0,,50.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,22.0,,60.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,22.0,,85.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,45.0,,100.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,45.0,,95.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,97.0,,70.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,97.0,,60.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,109.0,,30.0
165,ppp,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,109.0,,20.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,4.0,,85.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,4.0,,50.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,22.0,,60.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,22.0,,85.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,45.0,,100.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,45.0,,95.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,97.0,,70.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,97.0,,60.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,109.0,,30.0
166,ppp,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,109.0,,20.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,4.0,,50.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,22.0,,50.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,45.0,,50.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,97.0,,50.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,97.0,,75.0
167,ppp,weather,d,p(X=1|Y=1),humans,numeric-only,collider,109.0,,30.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,4.0,,50.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,22.0,,50.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,45.0,,50.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,97.0,,50.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,97.0,,75.0
168,ppp,weather,d,p(Y=1|X=1),humans,numeric-only,collider,109.0,,30.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,4.0,,50.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,4.0,,40.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,22.0,,50.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,45.0,,50.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,97.0,,50.0
169,ppp,weather,e,p(X=1|Y=0),humans,numeric-only,collider,109.0,,50.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,4.0,,50.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,4.0,,40.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,22.0,,50.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,45.0,,50.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,97.0,,50.0
170,ppp,weather,e,p(Y=1|X=0),humans,numeric-only,collider,109.0,,50.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,4.0,,30.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,4.0,,60.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,22.0,,30.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,22.0,,35.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,45.0,,25.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,45.0,,5.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,97.0,,15.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,97.0,,10.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,109.0,,20.0
171,ppp,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,109.0,,30.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,4.0,,30.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,4.0,,60.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,22.0,,30.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,22.0,,35.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,45.0,,25.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,45.0,,5.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,97.0,,15.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,97.0,,10.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,109.0,,20.0
172,ppp,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,109.0,,30.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,4.0,,10.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,4.0,,50.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,22.0,,40.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,22.0,,35.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,45.0,,10.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,45.0,,25.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,97.0,,50.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,97.0,,10.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,109.0,,70.0
173,ppp,weather,g,p(X=1|Z=0),humans,numeric-only,collider,109.0,,25.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,4.0,,10.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,4.0,,50.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,22.0,,40.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,22.0,,35.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,45.0,,10.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,45.0,,25.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,97.0,,50.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,97.0,,10.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,109.0,,70.0
174,ppp,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,109.0,,25.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,4.0,,35.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,22.0,,20.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,22.0,,25.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,45.0,,25.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,45.0,,10.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,97.0,,15.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,97.0,,5.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,109.0,,75.0
175,ppp,weather,h,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,109.0,,15.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,4.0,,35.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,22.0,,20.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,22.0,,25.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,45.0,,25.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,45.0,,10.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,97.0,,15.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,97.0,,5.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,109.0,,75.0
176,ppp,weather,h,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,109.0,,15.0
177,ppp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,4.0,,5.0
177,ppp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,22.0,,20.0
177,ppp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,45.0,,0.0
177,ppp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,97.0,,30.0
177,ppp,weather,i,"p(Z=1|X=0, Y=0)",humans,numeric-only,collider,109.0,,65.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,4.0,,40.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,4.0,,30.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,22.0,,50.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,45.0,,75.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,45.0,,80.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,97.0,,60.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,97.0,,65.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,109.0,,95.0
178,ppp,weather,j,"p(Z=1|X=0, Y=1)",humans,numeric-only,collider,109.0,,75.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,4.0,,40.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,4.0,,30.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,22.0,,50.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,45.0,,75.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,45.0,,80.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,97.0,,60.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,97.0,,65.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,109.0,,95.0
179,ppp,weather,j,"p(Z=1|Y=0, X=1)",humans,numeric-only,collider,109.0,,75.0
180,ppp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,4.0,,100.0
180,ppp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,22.0,,95.0
180,ppp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,45.0,,100.0
180,ppp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,97.0,,90.0
180,ppp,weather,k,"p(Z=1|X=1, Y=1)",humans,numeric-only,collider,109.0,,100.0
221,pmm,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,56.0,,75.0
221,pmm,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,56.0,,70.0
221,pmm,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,101.0,,50.0
221,pmm,weather,a,"p(X=1|Z=1, Y=1)",humans,numeric-only,collider,138.0,,100.0
222,pmm,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,56.0,,75.0
222,pmm,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,56.0,,70.0
222,pmm,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,101.0,,50.0
222,pmm,weather,a,"p(Y=1|Z=1, X=1)",humans,numeric-only,collider,138.0,,100.0
223,pmm,weather,b,p(X=1|Z=1),humans,numeric-only,collider,56.0,,85.0
223,pmm,weather,b,p(X=1|Z=1),humans,numeric-only,collider,56.0,,90.0
223,pmm,weather,b,p(X=1|Z=1),humans,numeric-only,collider,101.0,,25.0
223,pmm,weather,b,p(X=1|Z=1),humans,numeric-only,collider,101.0,,50.0
223,pmm,weather,b,p(X=1|Z=1),humans,numeric-only,collider,138.0,,100.0
224,pmm,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,56.0,,85.0
224,pmm,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,56.0,,90.0
224,pmm,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,101.0,,25.0
224,pmm,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,101.0,,50.0
224,pmm,weather,b,p(Y=1|Z=1),humans,numeric-only,collider,138.0,,100.0
225,pmm,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,56.0,,95.0
225,pmm,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,56.0,,85.0
225,pmm,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,101.0,,100.0
225,pmm,weather,c,"p(X=1|Z=1, Y=0)",humans,numeric-only,collider,138.0,,100.0
226,pmm,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,56.0,,95.0
226,pmm,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,56.0,,85.0
226,pmm,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,101.0,,100.0
226,pmm,weather,c,"p(Y=1|Z=1, X=0)",humans,numeric-only,collider,138.0,,100.0
227,pmm,weather,d,p(X=1|Y=1),humans,numeric-only,collider,56.0,,50.0
227,pmm,weather,d,p(X=1|Y=1),humans,numeric-only,collider,56.0,,70.0
227,pmm,weather,d,p(X=1|Y=1),humans,numeric-only,collider,101.0,,50.0
227,pmm,weather,d,p(X=1|Y=1),humans,numeric-only,collider,138.0,,100.0
228,pmm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,56.0,,50.0
228,pmm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,56.0,,70.0
228,pmm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,101.0,,50.0
228,pmm,weather,d,p(Y=1|X=1),humans,numeric-only,collider,138.0,,100.0
229,pmm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,56.0,,60.0
229,pmm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,56.0,,55.0
229,pmm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,101.0,,50.0
229,pmm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,138.0,,15.0
229,pmm,weather,e,p(X=1|Y=0),humans,numeric-only,collider,138.0,,50.0
230,pmm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,56.0,,60.0
230,pmm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,56.0,,55.0
230,pmm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,101.0,,50.0
230,pmm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,138.0,,15.0
230,pmm,weather,e,p(Y=1|X=0),humans,numeric-only,collider,138.0,,50.0
231,pmm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,56.0,,30.0
231,pmm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,56.0,,50.0
231,pmm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,101.0,,0.0
231,pmm,weather,f,"p(X=1|Z=0, Y=1)",humans,numeric-only,collider,138.0,,0.0
232,pmm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,56.0,,30.0
232,pmm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,56.0,,50.0
232,pmm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,101.0,,0.0
232,pmm,weather,f,"p(Y=1|Z=0, X=1)",humans,numeric-only,collider,138.0,,0.0
233,pmm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,56.0,,50.0
233,pmm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,56.0,,65.0
233,pmm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,101.0,,25.0
233,pmm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,101.0,,50.0
233,pmm,weather,g,p(X=1|Z=0),humans,numeric-only,collider,138.0,,0.0
234,pmm,weather,g,p(Y=1|Z=0),humans,numeric-only,collider,56.0,,50.0
