id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,LLM-confidence,likelihood-rating
139,mmp,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
140,mmp,economy,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
161,ppp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,75.0,80.0
162,ppp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
163,ppp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,70.0,75.0
164,ppp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
165,ppp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
166,ppp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
167,ppp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
168,ppp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
169,ppp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
170,ppp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
171,ppp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
172,ppp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
173,ppp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
174,ppp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
175,ppp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
176,ppp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
177,ppp,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
178,ppp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
179,ppp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,85.0,80.0
180,ppp,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
221,pmm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
222,pmm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
223,pmm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
224,pmm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
225,pmm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
226,pmm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
227,pmm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
228,pmm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
229,pmm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
230,pmm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
231,pmm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
232,pmm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
233,pmm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
234,pmm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
235,pmm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
236,pmm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
237,pmm,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
238,pmm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
239,pmm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
240,pmm,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
261,mpm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
262,mpm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
263,mpm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
264,mpm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
265,mpm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
266,mpm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
267,mpm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
268,mpm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
269,mpm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
270,mpm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
271,mpm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
272,mpm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
273,mpm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
274,mpm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
275,mpm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
276,mpm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
277,mpm,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
278,mpm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
279,mpm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
280,mpm,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
281,mmp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
282,mmp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
283,mmp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
284,mmp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
285,mmp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
286,mmp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
287,mmp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
288,mmp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
289,mmp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
290,mmp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
291,mmp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
292,mmp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
293,mmp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
294,mmp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
295,mmp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
296,mmp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
297,mmp,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
298,mmp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
299,mmp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
300,mmp,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
321,ppp,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
322,ppp,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
323,ppp,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
324,ppp,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
325,ppp,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
326,ppp,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,85.0,80.0
327,ppp,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
328,ppp,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
329,ppp,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
330,ppp,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
331,ppp,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
332,ppp,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
333,ppp,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
334,ppp,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
335,ppp,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
336,ppp,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
337,ppp,weather,i,,gpt-4o,numeric-certainty,collider,,0.0,80.0,10.0
338,ppp,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,90.0,80.0
339,ppp,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
340,ppp,weather,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,100.0
381,pmm,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
382,pmm,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
383,pmm,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
384,pmm,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
385,pmm,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
386,pmm,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
387,pmm,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
388,pmm,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
389,pmm,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
390,pmm,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
391,pmm,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
392,pmm,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
393,pmm,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
394,pmm,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
395,pmm,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
396,pmm,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
397,pmm,weather,i,,gpt-4o,numeric-certainty,collider,,0.0,90.0,0.0
398,pmm,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,85.0,80.0
399,pmm,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
400,pmm,weather,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
421,mpm,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
422,mpm,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
423,mpm,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
424,mpm,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
425,mpm,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
426,mpm,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
427,mpm,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
428,mpm,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
429,mpm,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
430,mpm,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
431,mpm,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
432,mpm,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
433,mpm,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
434,mpm,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
435,mpm,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
436,mpm,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
437,mpm,weather,i,,gpt-4o,numeric-certainty,collider,,0.0,90.0,0.0
438,mpm,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,85.0,80.0
439,mpm,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
440,mpm,weather,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
441,mmp,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
442,mmp,weather,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
443,mmp,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
444,mmp,weather,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
445,mmp,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
446,mmp,weather,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
447,mmp,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
448,mmp,weather,d,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
449,mmp,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
450,mmp,weather,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
451,mmp,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
452,mmp,weather,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
453,mmp,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
454,mmp,weather,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
455,mmp,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
456,mmp,weather,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
457,mmp,weather,i,,gpt-4o,numeric-certainty,collider,,0.0,80.0,10.0
458,mmp,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,85.0,80.0
459,mmp,weather,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
460,mmp,weather,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,100.0
1,ppp,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
2,ppp,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
3,ppp,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
4,ppp,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
5,ppp,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
6,ppp,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
7,ppp,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
8,ppp,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
9,ppp,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
10,ppp,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
11,ppp,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
12,ppp,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
13,ppp,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
14,ppp,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
15,ppp,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
16,ppp,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
17,ppp,economy,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
18,ppp,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
19,ppp,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
20,ppp,economy,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
61,pmm,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
62,pmm,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
63,pmm,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
64,pmm,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
65,pmm,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
66,pmm,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
67,pmm,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
68,pmm,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
69,pmm,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
70,pmm,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
71,pmm,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
72,pmm,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
73,pmm,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
74,pmm,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
75,pmm,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
76,pmm,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
77,pmm,economy,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
78,pmm,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
79,pmm,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
80,pmm,economy,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
101,mpm,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
102,mpm,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
103,mpm,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
104,mpm,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
105,mpm,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
106,mpm,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
107,mpm,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
108,mpm,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
109,mpm,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
110,mpm,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
111,mpm,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
112,mpm,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
113,mpm,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,25.0
114,mpm,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
115,mpm,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
116,mpm,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
117,mpm,economy,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
118,mpm,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
119,mpm,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
120,mpm,economy,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
121,mmp,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
122,mmp,economy,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
123,mmp,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
124,mmp,economy,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
125,mmp,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
126,mmp,economy,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
127,mmp,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
128,mmp,economy,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
129,mmp,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
130,mmp,economy,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
131,mmp,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
132,mmp,economy,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
133,mmp,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
134,mmp,economy,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
135,mmp,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
136,mmp,economy,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
137,mmp,economy,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
138,mmp,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
139,mmp,economy,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
140,mmp,economy,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
161,ppp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,75.0,85.0
162,ppp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
163,ppp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,70.0,75.0
164,ppp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
165,ppp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
166,ppp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
167,ppp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
168,ppp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
169,ppp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
170,ppp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
171,ppp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
172,ppp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
173,ppp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
174,ppp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
175,ppp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
176,ppp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
177,ppp,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
178,ppp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
179,ppp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
180,ppp,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
221,pmm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
222,pmm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
223,pmm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
224,pmm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
225,pmm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
226,pmm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,75.0,70.0
227,pmm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
228,pmm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
229,pmm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
230,pmm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
231,pmm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
232,pmm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
233,pmm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
234,pmm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
235,pmm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
236,pmm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
237,pmm,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
238,pmm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
239,pmm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
240,pmm,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,90.0,85.0
261,mpm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,75.0
262,mpm,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
263,mpm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
264,mpm,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
265,mpm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
266,mpm,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
267,mpm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
268,mpm,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
269,mpm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
270,mpm,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
271,mpm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
272,mpm,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
273,mpm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0
274,mpm,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
275,mpm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
276,mpm,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0
277,mpm,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,80.0,20.0
278,mpm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
279,mpm,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
280,mpm,sociology,k,,gpt-4o,numeric-certainty,collider,,0.0,85.0,90.0
281,mmp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
282,mmp,sociology,a,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
283,mmp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
284,mmp,sociology,b,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
285,mmp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
286,mmp,sociology,c,,gpt-4o,numeric-certainty,collider,,0.0,70.0,80.0
287,mmp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
288,mmp,sociology,d,,gpt-4o,numeric-certainty,collider,,0.0,60.0,70.0
289,mmp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
290,mmp,sociology,e,,gpt-4o,numeric-certainty,collider,,0.0,50.0,50.0
291,mmp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
292,mmp,sociology,f,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
293,mmp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
294,mmp,sociology,g,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
295,mmp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
296,mmp,sociology,h,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0
297,mmp,sociology,i,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0
298,mmp,sociology,j,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0
